"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)"
"604","2011","17","Assam","Goalpara","368.67","689.19","1869.4"
"140","2011","10","Rajasthan","Alwar","0.38","0.71","1868.42"
"64","2016","5","Karnataka","Bangalore","4.96","9.26","1866.88"
"905","2017","2","Bihar","Purnea","400.4","747.48","1866.82"
"121","2008","3","Gujarat","Ahmedabad","105.95","197.77","1866.61"
"103","2013","7","Maharashtra","Pune","82.1","153.2","1866.02"
"8","2012","6","Madhya Pradesh","Balaghat","260.77","486.46","1865.48"
"87","2008","11","Tamil Nadu","Coimbatore","104.49","194.89","1865.15"
"144","2011","10","Rajasthan","Bhilwara","0.37","0.69","1864.86"
"77","2017","5","Karnataka","Bidar","1.02","1.9","1864.44"
"105","2011","7","Maharashtra","Sangli","18.1","33.7","1861.88"
"601","2017","17","Assam","Cachar","220.46","410.15","1860.41"
"217","2010","12","Uttar Pradesh","Mirzpur","116.45","216.54","1859.51"
"160","2016","10","Rajasthan","Swami Madhopur","3.5","6.51","1859.1"
"111","2016","7","Maharashtra","Nanded","0.7","1.3","1857.14"
"96","2017","7","Maharashtra","Thane","132.68","246.3","1856.37"
"219","2009","12","Uttar Pradesh","Ghazipur","145.7","270.31","1855.25"
"89","2012","11","Tamil Nadu","Thanjavur","450.22","834.93","1854.48"
"138","2017","3","Gujarat","Surendranagar","0.85","1.57","1853.77"
"906","2016","2","Bihar","Saran","249.96","463.22","1853.21"
"701","2010","8","Orissa","Balasore","397.78","737.06","1852.93"
"606","2016","17","Assam","Karbi Anglong","133.53","247.31","1852.07"
"43","2014","6","Madhya Pradesh","Hoshangabad","103.0","190.67","1851.17"
"146","2008","10","Rajasthan","Bundi","24.51","45.34","1849.86"
"213","2011","12","Uttar Pradesh","Jalaun","0.53","0.98","1849.06"
"904","2016","2","Bihar","Saharsa","183.32","338.87","1848.51"
"913","2012","15","Jharkhand","Hazaribagh","136.42","252.05","1847.61"
"217","2008","12","Uttar Pradesh","Mirzpur","147.9","273.22","1847.33"
"214","2013","12","Uttar Pradesh","Hamirpur","0.13","0.24","1846.15"
"702","2009","8","Orissa","Bolangir","348.35","642.93","1845.64"
"53","2010","1","Andhra Pradesh","Kadapa YSR","70.38","129.55","1840.72"
"91","2009","11","Tamil Nadu","Ramananthapuram","237.84","437.7","1840.31"
"228","2009","12","Uttar Pradesh","Sitapur","157.48","289.67","1839.41"
"817","2015","13","West Bengal","Purulia","272.13","500.44","1838.97"
"211","2011","12","Uttar Pradesh","Jhansi","14.28","26.26","1838.94"
"8","2014","6","Madhya Pradesh","Balaghat","245.0","449.33","1834.0"
"4","2015","14","Chhattisgarh","Bilaspur","731.83","1340.65","1831.92"
"119","2014","7","Maharashtra","Bhandara","383.8","699.5","1822.56"
"136","2008","3","Gujarat","Sabarkantha","10.1","18.4","1821.78"
"224","2015","12","Uttar Pradesh","Azamgarh","292.99","533.16","1819.72"
"22","2012","6","Madhya Pradesh","Gwalior","49.16","89.43","1819.16"
"154","2016","10","Rajasthan","Jhalawar","4.42","8.05","1818.72"
"25","2017","6","Madhya Pradesh","Datia","16.6","30.18","1818.07"
"705","2012","8","Orissa","Ganjam","289.29","525.84","1817.69"
"201","2010","12","Uttar Pradesh","Moradabad","158.55","288.11","1817.16"
"91","2008","11","Tamil Nadu","Ramananthapuram","242.13","439.72","1816.05"
"904","2014","2","Bihar","Saharsa","202.4","367.33","1814.87"
"607","2015","17","Assam","Lakhimpur","211.61","383.71","1813.29"
"914","2012","15","Jharkhand","Dhanbad","23.18","42.02","1812.76"
"214","2012","12","Uttar Pradesh","Hamirpur","0.16","0.29","1812.5"
"104","2017","7","Maharashtra","Satara","45.8","83.0","1812.23"
"195","2017","12","Uttar Pradesh","Mathura","46.13","83.54","1811.0"
"607","2017","17","Assam","Lakhimpur","190.66","345.26","1810.82"
"147","2008","10","Rajasthan","Chittorgarh","0.87","1.58","1810.61"
"18","2014","6","Madhya Pradesh","Rewa","136.0","246.0","1808.82"
"603","2013","17","Assam","Dibrugarh","140.39","253.89","1808.46"
"211","2013","12","Uttar Pradesh","Jhansi","12.1","21.87","1807.44"
"608","2009","17","Assam","North Cachar Hil / Dima hasao","15.98","28.87","1806.63"
"215","2013","12","Uttar Pradesh","Banda","66.51","120.09","1805.59"
"154","2008","10","Rajasthan","Jhalawar","1.68","3.03","1803.57"
"910","2013","15","Jharkhand","Santhal Paragana / Dumka","215.71","388.89","1802.84"
"712","2010","8","Orissa","Sambalpur","550.84","993.07","1802.83"
"6","2014","14","Chhattisgarh","Surguja","381.43","687.04","1801.22"
"908","2013","2","Bihar","Mungair","157.75","284.02","1800.44"
"5","2016","14","Chhattisgarh","Raigarh","424.24","763.72","1800.23"
"214","2014","12","Uttar Pradesh","Hamirpur","0.05","0.09","1800.0"
"235","2015","12","Uttar Pradesh","Pratapgarh","124.7","224.34","1799.04"
"705","2015","8","Orissa","Ganjam","279.06","501.53","1797.21"
"230","2008","12","Uttar Pradesh","Kheri","182.55","327.86","1796.0"
"8","2017","6","Madhya Pradesh","Balaghat","220.21","395.48","1795.92"
"602","2011","17","Assam","Darrang","348.28","625.31","1795.42"
"811","2008","13","West Bengal","Howrah","115.3","207.0","1795.32"
"213","2015","12","Uttar Pradesh","Jalaun","1.56","2.8","1794.87"
"713","2011","8","Orissa","Sundargarh","193.34","346.84","1793.94"
"911","2010","2","Bihar","Shahabad (now part of Bhojpur district)","429.27","770.04","1793.84"
"10","2011","6","Madhya Pradesh","Narsinghpur","12.0","21.5","1791.67"
"903","2011","2","Bihar","Darbhanga","351.8","630.23","1791.44"
"603","2016","17","Assam","Dibrugarh","136.61","244.61","1790.58"
"120","2016","7","Maharashtra","Chandrapur","296.5","530.8","1790.22"
"104","2014","7","Maharashtra","Satara","52.9","94.7","1790.17"
"18","2013","6","Madhya Pradesh","Rewa","119.62","214.11","1789.92"
"125","2016","3","Gujarat","Vadodara / Baroda","40.6","72.66","1789.73"
"222","2009","12","Uttar Pradesh","Deoria","255.3","456.87","1789.54"
"213","2013","12","Uttar Pradesh","Jalaun","0.52","0.93","1788.46"
"144","2008","10","Rajasthan","Bhilwara","0.28","0.5","1785.71"
"608","2008","17","Assam","North Cachar Hil / Dima hasao","14.54","25.95","1784.73"
"74","2011","5","Karnataka","Dharwad","77.22","137.78","1784.25"
"4","2017","14","Chhattisgarh","Bilaspur","727.94","1295.71","1779.97"
"199","2009","12","Uttar Pradesh","Bareilly","163.08","290.13","1779.07"
"214","2016","12","Uttar Pradesh","Hamirpur","0.2","0.35","1778.89"
"140","2008","10","Rajasthan","Alwar","0.27","0.48","1777.78"
"145","2008","10","Rajasthan","Bikaner","0.18","0.32","1777.78"
"182","2014","4","Haryana","Mahendragarh / Narnaul","7.83","13.92","1777.78"
"226","2011","12","Uttar Pradesh","Unnao","96.84","172.11","1777.26"
"215","2016","12","Uttar Pradesh","Banda","73.75","131.0","1776.22"
"241","2013","16","Uttarakhand","Uttar Kashi","9.01","15.98","1773.58"
"226","2009","12","Uttar Pradesh","Unnao","70.56","125.14","1773.53"
"160","2017","10","Rajasthan","Swami Madhopur","2.87","5.1","1773.14"
"241","2016","16","Uttarakhand","Uttar Kashi","10.11","17.89","1769.86"
"40","2016","6","Madhya Pradesh","Betul","55.0","97.33","1769.64"
"241","2015","16","Uttarakhand","Uttar Kashi","10.74","18.98","1767.23"
"603","2009","17","Assam","Dibrugarh","141.48","249.98","1766.89"
"154","2012","10","Rajasthan","Jhalawar","1.62","2.86","1765.43"
"200","2008","12","Uttar Pradesh","Budaun","87.28","153.87","1762.95"
"147","2012","10","Rajasthan","Chittorgarh","0.7","1.23","1761.85"
"218","2015","12","Uttar Pradesh","Jaunpur","143.9","253.26","1759.97"
"140","2012","10","Rajasthan","Alwar","0.79","1.39","1759.49"
"713","2017","8","Orissa","Sundargarh","198.96","349.97","1759.0"
"902","2016","2","Bihar","Muzaffarpur","282.12","496.21","1758.86"
"105","2013","7","Maharashtra","Sangli","14.5","25.5","1758.62"
"40","2017","6","Madhya Pradesh","Betul","45.0","79.11","1758.0"
"1","2011","14","Chhattisgarh","Durg","806.55","1416.48","1756.23"
"199","2008","12","Uttar Pradesh","Bareilly","176.56","310.03","1755.95"
"211","2014","12","Uttar Pradesh","Jhansi","10.55","18.45","1748.82"
"710","2017","8","Orissa","Phulbani ( Kandhamal )","89.04","155.67","1748.32"
"104","2016","7","Maharashtra","Satara","47.0","82.1","1746.81"
"102","2016","7","Maharashtra","Ahmednagar","15.0","26.2","1746.67"
"916","2008","15","Jharkhand","Ranchi","392.74","685.76","1746.09"
"906","2017","2","Bihar","Saran","236.63","413.07","1745.64"
"213","2014","12","Uttar Pradesh","Jalaun","0.51","0.89","1745.1"
"607","2013","17","Assam","Lakhimpur","223.45","389.72","1744.1"
"904","2012","2","Bihar","Saharsa","198.09","345.23","1742.79"
"9","2015","6","Madhya Pradesh","Chhindwara","31.0","54.0","1741.94"
"22","2008","6","Madhya Pradesh","Gwalior","31.0","53.99","1741.61"
"45","2011","1","Andhra Pradesh","Visakhapatnam","174.41","303.62","1740.86"
"712","2009","8","Orissa","Sambalpur","543.07","943.8","1737.9"
"228","2008","12","Uttar Pradesh","Sitapur","147.15","255.45","1735.98"
"3","2013","14","Chhattisgarh","Raipur","1009.22","1749.21","1733.23"
"634","2017","18","Himachal Pradesh","Mandi","18.95","32.84","1733.09"
"634","2015","18","Himachal Pradesh","Mandi","18.95","32.84","1732.98"
"6","2016","14","Chhattisgarh","Surguja","376.38","652.25","1732.96"
"119","2011","7","Maharashtra","Bhandara","365.8","633.82","1732.7"
"917","2017","15","Jharkhand","Singhbhum","386.91","669.97","1731.62"
"144","2012","10","Rajasthan","Bhilwara","0.26","0.45","1730.77"
"701","2009","8","Orissa","Balasore","413.34","715.25","1730.42"
"1","2014","14","Chhattisgarh","Durg","834.87","1444.24","1729.89"
"709","2012","8","Orissa","Mayurbhanja","287.33","495.92","1725.96"
"194","2009","12","Uttar Pradesh","Aligarh","84.21","145.32","1725.69"
"136","2014","3","Gujarat","Sabarkantha","5.89","10.15","1723.26"
"607","2016","17","Assam","Lakhimpur","193.62","333.4","1721.92"
"711","2009","8","Orissa","Puri","357.92","615.35","1719.24"
"903","2014","2","Bihar","Darbhanga","376.24","645.79","1716.43"
"605","2009","17","Assam","Kamrup","516.54","886.18","1715.61"
"241","2017","16","Uttarakhand","Uttar Kashi","10.25","17.57","1714.51"
"25","2015","6","Madhya Pradesh","Datia","14.0","24.0","1714.29"
"40","2015","6","Madhya Pradesh","Betul","42.0","72.0","1714.29"
"215","2012","12","Uttar Pradesh","Banda","58.32","99.95","1713.82"
"707","2011","8","Orissa","Keonjhar","171.46","293.73","1713.11"
"817","2010","13","West Bengal","Purulia","152.9","261.75","1711.9"
"160","2015","10","Rajasthan","Swami Madhopur","3.91","6.69","1711.0"
"242","2015","16","Uttarakhand","Tehri Garhwal","11.63","19.88","1709.37"
"909","2010","2","Bihar","Bhagalpur","110.94","189.38","1707.05"
"603","2008","17","Assam","Dibrugarh","136.27","232.58","1706.76"
"128","2011","3","Gujarat","Dangs","18.0","30.7","1705.56"
"143","2009","10","Rajasthan","Bharatpur","2.44","4.16","1704.92"
"606","2014","17","Assam","Karbi Anglong","128.0","218.19","1704.61"
"6","2013","14","Chhattisgarh","Surguja","371.71","633.47","1704.2"
"711","2010","8","Orissa","Puri","348.57","593.22","1701.87"
"710","2013","8","Orissa","Phulbani ( Kandhamal )","114.06","193.98","1700.68"
"911","2009","2","Bihar","Shahabad (now part of Bhojpur district)","436.82","742.52","1699.83"
"12","2015","6","Madhya Pradesh","Mandla","215.0","365.33","1699.21"
"703","2017","8","Orissa","Cuttack","417.2","708.65","1698.59"
"603","2014","17","Assam","Dibrugarh","138.24","234.63","1697.27"
"713","2016","8","Orissa","Sundargarh","207.74","352.36","1696.16"
"1","2010","14","Chhattisgarh","Durg","777.92","1319.18","1695.77"
"706","2017","8","Orissa","Kalahandi","288.76","489.55","1695.35"
"220","2015","12","Uttar Pradesh","Ballia","115.76","196.1","1694.02"
"903","2017","2","Bihar","Darbhanga","379.07","641.69","1692.79"
"703","2011","8","Orissa","Cuttack","476.08","805.35","1691.63"
"904","2011","2","Bihar","Saharsa","196.4","332.12","1691.04"
"629","2014","18","Himachal Pradesh","Kangra","37.38","63.2","1690.74"
"909","2009","2","Bihar","Bhagalpur","156.56","264.65","1690.41"
"609","2008","17","Assam","Nagaon","271.93","459.34","1689.18"
"606","2013","17","Assam","Karbi Anglong","130.2","219.92","1689.09"
"37","2011","6","Madhya Pradesh","Sehore","13.1","22.1","1687.02"
"198","2015","12","Uttar Pradesh","Etah","47.21","79.57","1685.45"
"242","2014","16","Uttarakhand","Tehri Garhwal","11.29","18.99","1682.02"
"912","2008","2","Bihar","Gaya","442.72","743.11","1678.51"
"8","2013","6","Madhya Pradesh","Balaghat","258.65","434.08","1678.25"
"226","2014","12","Uttar Pradesh","Unnao","96.44","161.82","1677.93"
"234","2014","12","Uttar Pradesh","Sultanpur","140.23","235.25","1677.64"
"811","2009","13","West Bengal","Howrah","114.0","191.2","1677.19"
"8","2015","6","Madhya Pradesh","Balaghat","266.0","445.33","1674.17"
"241","2008","16","Uttarakhand","Uttar Kashi","11.6","19.36","1668.97"
"14","2017","6","Madhya Pradesh","Damoh","75.73","126.22","1666.71"
"43","2009","6","Madhya Pradesh","Hoshangabad","20.4","34.0","1666.67"
"145","2009","10","Rajasthan","Bikaner","0.06","0.1","1666.67"
"145","2012","10","Rajasthan","Bikaner","0.03","0.05","1666.67"
"224","2009","12","Uttar Pradesh","Azamgarh","286.76","477.82","1666.27"
"211","2015","12","Uttar Pradesh","Jhansi","10.29","17.14","1665.69"
"707","2012","8","Orissa","Keonjhar","170.65","283.99","1664.17"
"241","2014","16","Uttarakhand","Uttar Kashi","9.92","16.5","1663.31"
"906","2013","2","Bihar","Saran","253.72","421.78","1662.38"
"3","2010","14","Chhattisgarh","Raipur","915.4","1521.13","1661.71"
"226","2010","12","Uttar Pradesh","Unnao","88.19","146.54","1661.64"
"812","2008","13","West Bengal","Jalpaiguri","235.5","391.2","1661.15"
"705","2008","8","Orissa","Ganjam","311.94","518.16","1661.09"
"81","2015","5","Karnataka","Uttara Kannada","67.34","111.64","1657.86"
"103","2014","7","Maharashtra","Pune","82.1","136.1","1657.73"
"605","2008","17","Assam","Kamrup","491.18","813.68","1656.58"
"904","2017","2","Bihar","Saharsa","168.85","279.7","1656.48"
"705","2017","8","Orissa","Ganjam","243.24","402.84","1656.14"
"217","2015","12","Uttar Pradesh","Mirzpur","126.61","209.26","1652.79"
"24","2013","6","Madhya Pradesh","Guna","1.92","3.17","1651.04"
"21","2015","6","Madhya Pradesh","Shahdol","229.0","378.0","1650.66"
"199","2010","12","Uttar Pradesh","Bareilly","165.69","273.45","1650.37"
"9","2010","6","Madhya Pradesh","Chhindwara","18.3","30.2","1650.27"
"116","2009","7","Maharashtra","Yeotmal","0.2","0.33","1650.0"
"902","2017","2","Bihar","Muzaffarpur","284.69","469.65","1649.7"
"20","2011","6","Madhya Pradesh","Satna","82.4","135.9","1649.27"
"705","2010","8","Orissa","Ganjam","312.26","514.88","1648.88"
"241","2010","16","Uttarakhand","Uttar Kashi","10.4","17.13","1647.12"
"606","2015","17","Assam","Karbi Anglong","129.58","213.17","1645.08"
"22","2016","6","Madhya Pradesh","Gwalior","58.0","95.33","1643.62"
"104","2011","7","Maharashtra","Satara","50.5","83.0","1643.56"
"710","2009","8","Orissa","Phulbani ( Kandhamal )","112.64","185.12","1643.47"
"74","2010","5","Karnataka","Dharwad","81.43","133.81","1643.25"
"702","2008","8","Orissa","Bolangir","340.48","558.41","1640.07"
"119","2013","7","Maharashtra","Bhandara","396.1","649.59","1639.96"
"701","2008","8","Orissa","Balasore","424.95","696.03","1637.91"
"242","2008","16","Uttarakhand","Tehri Garhwal","15.39","25.19","1636.78"
"6","2012","14","Chhattisgarh","Surguja","373.71","610.07","1632.47"
"146","2011","10","Rajasthan","Bundi","20.97","34.22","1631.86"
"913","2008","15","Jharkhand","Hazaribagh","167.22","272.02","1626.71"
"21","2017","6","Madhya Pradesh","Shahdol","240.33","389.9","1622.35"
"104","2010","7","Maharashtra","Satara","50.8","82.24","1618.9"
"186","2008","4","Haryana","Rohtak","165.36","267.65","1618.59"
"215","2014","12","Uttar Pradesh","Banda","58.56","94.68","1616.8"
"241","2011","16","Uttarakhand","Uttar Kashi","10.62","17.17","1616.76"
"18","2012","6","Madhya Pradesh","Rewa","123.51","199.65","1616.47"
"904","2013","2","Bihar","Saharsa","195.88","316.59","1616.24"
"816","2008","13","West Bengal","Cooch Behar","309.8","500.4","1615.24"
"125","2015","3","Gujarat","Vadodara / Baroda","39.6","63.87","1612.88"
"5","2014","14","Chhattisgarh","Raigarh","408.9","657.79","1608.68"
"7","2012","6","Madhya Pradesh","Jabalpur","182.13","292.91","1608.25"
"607","2011","17","Assam","Lakhimpur","229.3","368.12","1605.41"
"119","2010","7","Maharashtra","Bhandara","378.6","607.65","1604.99"
"125","2014","3","Gujarat","Vadodara / Baroda","41.68","66.82","1603.17"
"901","2017","2","Bihar","Champaran","401.13","642.01","1600.53"
"114","2009","7","Maharashtra","Akola","0.1","0.16","1600.0"
"125","2017","3","Gujarat","Vadodara / Baroda","45.0","71.93","1598.48"
"24","2017","6","Madhya Pradesh","Guna","5.71","9.11","1595.45"
"901","2013","2","Bihar","Champaran","426.86","680.3","1593.73"
"704","2011","8","Orissa","Dhenkanal","172.26","274.2","1591.78"
"23","2010","6","Madhya Pradesh","Shivpuri","8.3","13.2","1590.36"
"147","2016","10","Rajasthan","Chittorgarh","1.13","1.79","1590.23"
"211","2017","12","Uttar Pradesh","Jhansi","10.21","16.22","1589.75"
"607","2010","17","Assam","Lakhimpur","217.52","345.12","1586.61"
"3","2017","14","Chhattisgarh","Raipur","959.01","1520.95","1585.96"
"226","2015","12","Uttar Pradesh","Unnao","87.26","138.22","1584.0"
"89","2008","11","Tamil Nadu","Thanjavur","539.92","855.04","1583.66"
"1","2013","14","Chhattisgarh","Durg","819.44","1296.24","1581.86"
"128","2012","3","Gujarat","Dangs","13.8","21.8","1579.71"
"702","2015","8","Orissa","Bolangir","323.73","511.39","1579.68"
"23","2011","6","Madhya Pradesh","Shivpuri","9.0","14.2","1577.78"
"43","2013","6","Madhya Pradesh","Hoshangabad","41.8","65.92","1577.03"
"45","2009","1","Andhra Pradesh","Visakhapatnam","122.53","193.17","1576.41"
"709","2008","8","Orissa","Mayurbhanja","345.19","542.59","1571.86"
"603","2011","17","Assam","Dibrugarh","142.05","223.28","1571.84"
"630","2017","18","Himachal Pradesh","Kinnaur","0.01","0.02","1571.43"
"242","2016","16","Uttarakhand","Tehri Garhwal","11.87","18.66","1571.21"
"914","2016","15","Jharkhand","Dhanbad","20.33","31.88","1568.31"
"711","2017","8","Orissa","Puri","276.34","433.1","1567.27"
"26","2008","6","Madhya Pradesh","Morena","7.5","11.75","1566.67"
"134","2012","3","Gujarat","Panchmahal","99.3","155.5","1565.96"
"138","2013","3","Gujarat","Surendranagar","0.23","0.36","1565.22"
"40","2011","6","Madhya Pradesh","Betul","42.1","65.8","1562.95"
"10","2010","6","Madhya Pradesh","Narsinghpur","12.5","19.5","1560.0"
"120","2012","7","Maharashtra","Chandrapur","315.1","490.78","1557.54"
"707","2013","8","Orissa","Keonjhar","175.37","272.65","1554.71"
"160","2014","10","Rajasthan","Swami Madhopur","2.87","4.46","1554.01"
"629","2012","18","Himachal Pradesh","Kangra","38.92","60.43","1552.67"
"213","2016","12","Uttar Pradesh","Jalaun","0.42","0.65","1552.13"
"77","2013","5","Karnataka","Bidar","3.57","5.54","1551.82"
"606","2012","17","Assam","Karbi Anglong","128.42","199.17","1550.93"
"242","2013","16","Uttarakhand","Tehri Garhwal","11.35","17.6","1550.66"
